Codi_Sector_Activitat,Nom_Sector_Activitat,Codi_Grup_Activitat,Nom_Grup_Activitat,Codi_Activitat_2022,Nom_Activitat,Nom_Local,Latitud,Longitud,Direccio_Unica,Nom_Via
2,Serveis,9,Ensenyament,9000000,Ensenyament,ESPAI MARABAL,41.373343658,2.158653885,"043706, 7-9, LOC 10",BÒBILA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT 24h,41.374380231,2.174021602,"270800, 1-5, LOC 30",PUIG I XORIGUER
1,Comerç al detall,1,Quotidià alimentari,1003000,Fruites i verdures,LA MAGRANA FRUITES I VERDURES,41.3737442,2.169982195,"361009, 59-61, LOC 10",VILA I VILÀ
2,Serveis,16,Altres,1600600,Perruqueries,BARBER SHOP HERCULANO,41.374595595,2.166806459,"294207, 1-1, LOC 30",SALVÀ
2,Serveis,16,Altres,1600800,Tintoreries,HUGUET TINTORERIA BUGADERIA,41.373012555,2.168115377,"086902, 143-143, LOC 10",NOU DE LA RAMBLA
3,Altres,17,Altres,1700200,Associacions,NOOK,41.372946133,2.168049663,"086902, 143-143, LOC 20",NOU DE LA RAMBLA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,QUADRERIA ALAS,41.373357747,2.160208225,"086301, 17-19, LOC 50",CONCÒRDIA
2,Serveis,11,Finances i assegurances,1100000,Finances i assegurances,BAN CARIBE EXPRESS,41.373038721,2.166011184,"043400, 9-9, LOC 10",BLAI
1,Comerç al detall,2,Quotidià no alimentari,1008000,Tabac i articles fumadors,TABACS EXP. 19,41.373689855,2.170186043,"361009, 57-57, LOC 20",VILA I VILÀ
3,Altres,17,Altres,1700500,Activitats industrials,KAMILA MARIA BCN,41.373437252,2.157823741,"281806, 26-26, LOC 20",RICART
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,CARREFOUR EXPRESS,41.373545942,2.165025473,"043400, 20-20, LOC 10",BLAI
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,ESPAI LA BARRANCO COMPANYIA DE TEATRE,41.371914568,2.167387158,"218606, 74-74, LOC 30",PG MONTJUÏC
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,PINCHO.J,41.373701932,2.164616436,"043400, 26-26, LOC 20",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400003,Serveis de menjar take away MENJAR RÀPID,DIONISOS,41.373846851,2.168981731,"086902, 121-121, LOC 10",NOU DE LA RAMBLA
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),ZAIN MÒBILS,41.373778417,2.168914676,"086902, 121-121, LOC 20",NOU DE LA RAMBLA
1,Comerç al detall,7,Altres,7004020,Basars,CASA I CUINA,41.373119232,2.168230712,"086902, 137-137, LOC 10",NOU DE LA RAMBLA
2,Serveis,16,Altres,1600600,Perruqueries,ELION PERRUQUERIA D'HOMES,41.374124612,2.160114348,"108007, 80-80, LOC 20",ELKANO
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",TURÍN LABORATORIO DI GELATO,41.374147758,2.16001913,"108007, 80-80, LOC 10",ELKANO
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400003,Serveis de menjar take away MENJAR RÀPID,PANS & COMPANY,41.374775735,2.169129252,"198804, 65-65, LOC 10",AV PARAL·LEL
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT SINGH ALIMENTACIÓ,41.373788481,2.168673277,"086902, 126-126, LOC 10",NOU DE LA RAMBLA
2,Serveis,8,Activitats immobiliàries,8000000,Activitats immobiliàries,OH! PISOS,41.372799199,2.166675031,"043400, 1-1, LOC 10",BLAI
2,Serveis,9,Ensenyament,9000000,Ensenyament,IES CONSELL DE CENT,41.373166533,2.174513787,"068106, 17-25, LOC 20",CARRERA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,LA RAIZ,41.372266812,2.167082727,"086902, 154-154, LOC 10",NOU DE LA RAMBLA
2,Serveis,16,Altres,1611000,Arranjaments,ARREGLOS DE ROPA INDIAN,41.372917953,2.166692466,"043400, 2-2, LOC 10",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,CASA CATRACHA,41.372890781,2.166785002,"043400, 2-2, LOC 20",BLAI
3,Altres,17,Altres,1700500,Activitats industrials,HD SA GRAUER HERRAN Y DIEZ SA,41.373502667,2.167958468,"257700, 51-51, LOC 10",PIQUER
2,Serveis,16,Altres,1600600,Perruqueries,C&M ESTILISTES,41.374788818,2.162771076,"198804, 103B-103B, LOC 10",AV PARAL·LEL
1,Comerç al detall,1,Quotidià alimentari,1003000,Fruites i verdures,PER PEBROTS FRUITS SL,41.373372843,2.162694633,"043207, 32-32, LOC 10",BLASCO DE GARAY
3,Altres,17,Altres,1700320,Altres equipaments esportius,ESPAI AGO,41.373472476,2.162728161,"043207, 30-32, LOC 20",BLASCO DE GARAY
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,HOTEL NUEVO TRIUNFO,41.373163514,2.169958055,"052900, 34-34, LOC 10",CABANES
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,HOMEONATUR SALUT,41.372593893,2.162384838,"043309, 1-2, LOC 10",PL SORTIDOR
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BODEGA LA TIETA,41.372831403,2.166582495,"043400, 1-1, LOC 20",BLAI
1,Comerç al detall,1,Quotidià alimentari,1000010,Plats preparats (no degustació),BON PROFIT ROSTISSERIA PIZZERIA,41.374281606,2.162753642,"043400, 51-51, LOC 20",BLAI
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.372460041,2.163216323,"195500, 39-39, LOC 10",MARGARIT
3,Altres,17,Altres,1700200,Associacions,ASSOCIACIÓ CLUB SOCIAL PRIVAT,41.372626098,2.161353528,"094707, 59-59, LOC 10",CREU DELS MOLERS
1,Comerç al detall,2,Quotidià no alimentari,1008000,Tabac i articles fumadors,TABACS EXP. 189,41.37286864,2.166473866,"043400, 1-1, LOC 30",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,PEREJIL,41.37458855,2.162311077,"043400, 68-68, LOC 10",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,"BLAI STOP COCTELS,TAPAS & BRUNCH",41.373118226,2.166134566,"043400, 6-6, LOC 10",BLAI
1,Comerç al detall,1,Quotidià alimentari,1003000,Fruites i verdures,SN,41.373034695,2.166374624,"288408, 36-36, LOC 30",ROSER
1,Comerç al detall,5,Oci i cultura,5003000,"Llibres, diaris i revistes",NITUS REGALS LLIBRERIA,41.373083002,2.166239172,"043400, 6-6, LOC 20",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BARKADA,41.374568423,2.162355334,"043400, 68-68, LOC 20",BLAI
3,Altres,17,Altres,1700310,Gimnàs /fitnes,LOTO YOGA STUDIO,41.372517406,2.169622779,"052900, 42-42, LOC 10",CABANES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,EL MANJAR DE LAS BRASAS,41.373177603,2.155167013,"178400, 19-19, LOC 10",LLEIDA
2,Serveis,16,Altres,1600600,Perruqueries,PERRUQUERIA CASANOVAS,41.373720046,2.157536745,"234500, 36-38, LOC 20",OLIVERA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400003,Serveis de menjar take away MENJAR RÀPID,WOK HOME,41.374195058,2.162993699,"043400, 49-49, LOC 10",BLAI
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,CONSUM,41.373713002,2.157425433,"234500, 38-38, LOC 10",OLIVERA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,PIEL DE GALLINA,41.372088678,2.163308859,"189202, 35-35, LOC 10",MAGALHAES
2,Serveis,16,Altres,1600600,Perruqueries,BELLADONA,41.373689855,2.159175575,"234500, 20-20, LOC 10",OLIVERA
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.373509712,2.166074216,"294207, 25-25, LOC 20",SALVÀ
1,Comerç al detall,3,Parament de la llar,3003000,Mobles i articles fusta i metall,MONICA CUSTODIO,41.373454361,2.159687877,"234500, 8-8, LOC 10",OLIVERA
1,Comerç al detall,7,Altres,7004020,Basars,BASAR ORIENT,41.374264498,2.168229371,"361009, 85-85, LOC 10",VILA I VILÀ
1,Comerç al detall,4,Equipament personal,4001000,"Joieria, rellotgeria i bijuteria",ROLDAN,41.373374856,2.16547206,"043400, 16-16, LOC 30",BLAI
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,CAMCUAK,41.374215186,2.167289257,"288408, 7-7, LOC 20",ROSER
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,BUGNI I NEUMANN OTO CREATIONS,41.372788128,2.169759572,"052900, 38B-38B, LOC 20",CABANES
2,Serveis,16,Altres,1600900,Veterinaris / Mascotes,CENTRE VETERINARI PISADAS,41.373812634,2.156909108,"353306, 25-25, LOC 10",VALLHONRAT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANTE PARADA,41.372322164,2.156843394,"281806, 59-59, LOC 20",RICART
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.374777747,2.168134153,"198804, 73-73, LOC 10",AV PARAL·LEL
1,Comerç al detall,4,Equipament personal,4003000,Vestir,HUMANA,41.374781773,2.166149318,"198804, 85-85, LOC 10",AV PARAL·LEL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,TAPAS SOUL,41.37262811,2.162246704,"043309, 3-3, LOC 10",PL SORTIDOR
2,Serveis,9,Ensenyament,9000000,Ensenyament,INSTITUT NACIONAL D'EDUCACIO FISICA DE CATALUNYA,41.365218565,2.147231698,"116402, 12-22, LOC 10",AV ESTADI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,VEGANASHI,41.372503317,2.155535817,"178400, 33-33, LOC 10",LLEIDA
3,Altres,17,Altres,1700800,Fabricació tèxtil,TENDALS BARCINO,41.373721053,2.157617211,"234500, 36-36, LOC 30",OLIVERA
1,Comerç al detall,1,Quotidià alimentari,1003000,Fruites i verdures,PER PEBROTS FRUITS SL,41.373721053,2.157692313,"234500, 36-36, LOC 40",OLIVERA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,LA TIZA,41.373702938,2.164277136,"043400, 31-31, LOC 10",BLAI
3,Altres,17,Altres,1700200,Associacions,A.E. ATLÈTIC LA PALMA,41.372075594,2.162611485,"043309, 13-13, LOC 20",PL SORTIDOR
3,Altres,17,Altres,1700700,Arts gràfiques,RÈTOLS,41.372733783,2.166181505,"288408, 44-44, LOC 10",ROSER
3,Altres,17,Altres,1700400,Equipaments religiosos,PARROQUIA DE SANTA MADRONA,41.373021612,2.156005204,"129459, 33-33, LOC 10",FONT HONRADA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,EXPRESS SUPERMERCAT,41.373244025,2.163501978,"195500, 29-29, LOC 10",MARGARIT
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),FIRST STOP GRACIA PNEUMÀTICS I MANTENIMENT DE L'AUTOMÒBIL,41.374792843,2.162480056,"198804, 109-109, LOC 10",AV PARAL·LEL
1,Comerç al detall,3,Parament de la llar,3002000,Material equipament llar,MOLINO DREAMS MATALASSOS,41.373622427,2.16718331,"130006, 22-22, LOC 10",FONTRODONA
1,Comerç al detall,5,Oci i cultura,5003000,"Llibres, diaris i revistes",NU & CA PAPERERIA,41.374307772,2.167346925,"288408, 5-5, LOC 10",ROSER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,HOTEL BRUMMELL,41.371650888,2.166449726,"086902, 174-174, LOC 10",NOU DE LA RAMBLA
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),EUROTALLER TALLERS FLOMART,41.373670734,2.167908847,"257700, 50-50, LOC 10",PIQUER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,IKKI TASCA JAPONESA,41.373070926,2.170096189,"257700, 26-26, LOC 20",PIQUER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,BREW PUB LE SEC,41.372524451,2.163086236,"195500, 52-52, LOC 10",MARGARIT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,MALEVO,41.372573765,2.16310367,"195500, 52-52, LOC 20",MARGARIT
2,Serveis,16,Altres,1600600,Perruqueries,PERRUQUERIA DE CABALLEROS,41.374611697,2.166648209,"294207, 2-4, LOC 10",SALVÀ
2,Serveis,16,Altres,1600800,Tintoreries,LAVANDERIA BUGADERIA MOLINO,41.374719378,2.166693807,"198804, 79-79, LOC 30",AV PARAL·LEL
2,Serveis,16,Altres,1600700,Centres d'estètica,SUMMER NAIL,41.374789824,2.163679004,"198804, 97-97, LOC 50",AV PARAL·LEL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,PARALEL STOP COCTELS TAPAS BRUNCH,41.37479083,2.163630724,"198804, 97-97, LOC 60",AV PARAL·LEL
1,Comerç al detall,4,Equipament personal,4001000,"Joieria, rellotgeria i bijuteria",JOIERIA LA FAMA,41.374787811,2.163754106,"198804, 97-97, LOC 40",AV PARAL·LEL
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),SHAJIN TECNICO FONTANERO,41.37432488,2.1583803,"281806, 7-7, LOC 30",RICART
1,Comerç al detall,2,Quotidià no alimentari,2003000,"Herbolaris, dietètica i NUTRICIÓ",OLIVERA DE SALUT,41.374356078,2.158395052,"281806, 7-7, LOC 20",RICART
2,Serveis,9,Ensenyament,9000000,Ensenyament,MASSA,41.372696546,2.168873101,"175809, 19-21, LOC 20",LAFONT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,ONE HOSTEL PARALELO,41.37220844,2.165140808,"294207, 62-62, LOC 10",SALVÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT EL SORTIDOR,41.372488221,2.162103206,"043309, 5-5, LOC 20",PL SORTIDOR
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.372499291,2.161946297,"189202, 44-44, LOC 10",MAGALHAES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,GRAN BODEGA SALTO,41.372734789,2.167179286,"043502, 36-36, LOC 20",BLESA
3,Altres,17,Altres,1700600,Activitats de la construcció,INSTAL•LACIONS BASSEDAS,41.373721053,2.156639546,"353306, 30-30, LOC 20",VALLHONRAT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT BAR-CELONA,41.373710989,2.165236026,"261004, 30-30, LOC 10",POETA CABANYES
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),HACAMAN CICLIST,41.373670734,2.166944593,"288408, 21-21, LOC 10",ROSER
1,Comerç al detall,5,Oci i cultura,5003000,"Llibres, diaris i revistes",BIBLIOMUSICINETECA LLIBRERIA,41.374403378,2.168441266,"361009, 76-76, LOC 10",VILA I VILÀ
3,Altres,17,Altres,1700320,Altres equipaments esportius,PISCINA MUNICIPAL MONTJUÏC,41.36936729,2.16481626,"213307, 31-41, LOC 20",AV MIRAMAR
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),MOTO RICART,41.373472476,2.157835811,"281806, 24-24, LOC 10",RICART
3,Altres,17,Altres,1700700,Arts gràfiques,DIGITAL GRAFIC,41.374277581,2.168186456,"361009, 87-87, LOC 10",VILA I VILÀ
3,Altres,17,Altres,1700200,Associacions,ASSOCIACIO BIBLIOMUSICINETECA,41.374388282,2.16849491,"361009, 76-76, LOC 20",VILA I VILÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,TABERNA NOROESTE,41.372218504,2.160497904,"273400, 67-67, LOC 10",RADAS
1,Comerç al detall,1,Quotidià alimentari,1001000,Begudes,INSTITUT DE LA CERVESA ARTESANA,41.374101465,2.168787271,"361009, 73-73, LOC 60",VILA I VILÀ
1,Comerç al detall,2,Quotidià no alimentari,1008000,Tabac i articles fumadors,L'ESTANC DEL PARAL•LEL,41.374809951,2.155335993,"198804, 173-173, LOC 50",AV PARAL·LEL
3,Altres,17,Altres,1700600,Activitats de la construcció,FEM FAÇANES S.L.,41.373171565,2.16828838,"086902, 135-135, LOC 10",NOU DE LA RAMBLA
3,Altres,17,Altres,1700400,Equipaments religiosos,ESGLESIA EVANGELICA CUERPO DE CRISTO,41.374559365,2.163821161,"195500, 6-6, LOC 10",MARGARIT
2,Serveis,16,Altres,1600700,Centres d'estètica,NAILA MAKEUP STUDIO,41.373732123,2.158203274,"234500, 30-30, LOC 30",OLIVERA
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,PUIG GONELL ADVOCADES,41.374322868,2.15501681,"329902, 79-81, LOC 20",TAMARIT
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,DIA,41.37376634,2.166835964,"288408, 18-18, LOC 10",ROSER
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,POBLE ESPANYOL,41.368950617,2.146743536,"198702, 13-27, LOC 10",AV FRANCESC FERRER I GUÀRDIA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,L'ANTICA NAPOLI,41.371908529,2.158566713,"086301, 55-55, LOC 10",CONCÒRDIA
3,Altres,17,Altres,1700200,Associacions,FUNDACIO IDEA CODA,41.37272875,2.164025009,"330504, 41-41, LOC 10",TAPIOLES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,SECO,41.372041376,2.167112231,"218606, 74-74, LOC 10",PG MONTJUÏC
3,Altres,17,Altres,1700200,Associacions,CAN BANDARRA CASTELLERS DEL POBLE SEC,41.371990049,2.168744355,"043502, 7-29, LOC 10",BLESA
1,Comerç al detall,6,Automoció,6000000,Vehicles,CARRETILLAS TR CONCESSIONARI OFICIAL CAT LIFT TRUCKS,41.372080626,2.168513685,"043502, 7-25, LOC 20",BLESA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,ZAZA,41.373299377,2.165120691,"261004, 43-43, LOC 30",POETA CABANYES
3,Altres,17,Altres,1700600,Activitats de la construcció,"VIVES PROYECTOS INSTALACIONES DE AGUA, GAS, ELECTRICIDAD",41.371826004,2.160197496,"273400, 50-52, LOC 10",RADAS
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,GESTORIA SOLER,41.371932684,2.159925252,"241801, 14-18, LOC 20",PALMA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,LA LLETERIA BIOCOLMADO,41.372936069,2.165518999,"294207, 42-42, LOC 10",SALVÀ
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT COLON,41.3744859,2.174586207,"198804, 17-19, LOC 10",AV PARAL·LEL
1,Comerç al detall,2,Quotidià no alimentari,1008000,Tabac i articles fumadors,TABACS EXP. 89,41.37474655,2.166617364,"198804, 81-81, LOC 10",AV PARAL·LEL
3,Altres,17,Altres,1700200,Associacions,FOMENT EXCURSIONISTA DE BARCELONA,41.37431381,2.161810845,"094707, 6-6, LOC 10",CREU DELS MOLERS
3,Altres,17,Altres,1700100,Administració,"CCAM CONSORCI DE COMERÇ, ARTESANIA I MODA DE CATALUNYA",41.374102471,2.17387408,"270800, 11-13, LOC 10",PUIG I XORIGUER
1,Comerç al detall,1,Quotidià alimentari,1002000,Carn i Porc,CARNS DE RAMADERIA ECOLOGICA CA'L COLOM,41.373764327,2.156882286,"353306, 27-27, LOC 10",VALLHONRAT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,APOLO,41.374481875,2.169732749,"086902, 107-107, LOC 10",NOU DE LA RAMBLA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,APOLO BAILE,41.374336957,2.169495374,"086902, 113-113, LOC 20",NOU DE LA RAMBLA
1,Comerç al detall,5,Oci i cultura,5000000,Informàtica,ASTIM INFORMÀTICA,41.373538897,2.170156538,"052900, 24-24, LOC 20",CABANES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,DPICOS PARDOS PINCHOS & VERMUTS,41.372762968,2.167109549,"043502, 36-36, LOC 10",BLESA
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.373516757,2.167914212,"257700, 51B-51B, LOC 10",PIQUER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,HOSTAL BEDMATES,41.374187007,2.168476135,"361009, 79-79, LOC 10",VILA I VILÀ
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,LD GROUP,41.373881068,2.161252946,"108007, 66-66, LOC 10",ELKANO
3,Altres,17,Altres,1700320,Altres equipaments esportius,HIPICA LA FOIXARDA,41.367471108,2.148236185,"217002, 14-16, LOC 20",AV MONTANYANS
3,Altres,17,Altres,1700200,Associacions,LLUIS ARTIGUES FUNDACIO TUTELAR,41.372388587,2.173167318,"218606, 16-18, LOC 30",PG MONTJUÏC
1,Comerç al detall,4,Equipament personal,4003000,Vestir,SOUR SOLUTION,41.374520116,2.159213126,"334301, 3-3, LOC 10",TEODOR BONAPLATA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,TEATRE GREC,41.369494103,2.159761637,"201909, 26-26, LOC 10",PTGE MARTRAS
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT,41.373036708,2.156548351,"230703, 36-36, LOC 10",MARE DE DÉU DEL REMEI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,MA'ED CUINA ETIOPE,41.373071932,2.156600654,"149503, 10-10, LOC 20",GRASES
2,Serveis,9,Ensenyament,9000000,Ensenyament,LA SALA ESCOLA DE MÚSICA,41.373085015,2.162586004,"043207, 40-40, LOC 10",BLASCO DE GARAY
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,AUTOSERVEI ALIMENTACIÓ,41.374258459,2.168952227,"361009, 64-66, LOC 10",VILA I VILÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT EL XALET MONTJUIC,41.369318802,2.164578188,"213307, 31-41, LOC 10",AV MIRAMAR
